Original code,Plausible Program,Number of Bugs Present,Total Tokens,Sum Entropy,Mean Entropy
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
<StartBug> static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) <EndBug> { <StartBug> struct bfq_data * bfqd = bfqq -> bfqd ; <EndBug> enum bfqq_expiration reason ; unsigned long flags ; <StartBug> spin_lock_irqsave ( & bfqd -> lock , flags ) ; <EndBug> bfq_clear_bfqq_wait_request ( bfqq ) ; if ( bfqq != bfqd -> in_service_queue ) { spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; return ; <StartBug> } <EndBug> if ( bfq_bfqq_budget_timeout ( bfqq ) ) reason = BFQQE_BUDGET_TIMEOUT ; else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) reason = BFQQE_TOO_IDLE ; else goto schedule_dispatch ; bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ; schedule_dispatch : spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; bfq_schedule_dispatch ( bfqd ) ; }
Fixed code:","
<StartBug> static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) <EndBug> { <StartBug> struct bfq_data * bfqd ; <EndBug> enum bfqq_expiration reason ; unsigned long flags ; /* Check for null pointer before using it */
if ( bfqq == NULL ) {
return ; 
}
<StartBug> bfqd = bfqq -> bfqd ; spin_lock_irqsave ( & bfqd -> lock , flags ) ; <EndBug> bfq_clear_bfqq_wait_request ( bfqq ) ; if ( bfqq != bfqd -> in_service_queue ) { spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; return ; <StartBug> } <EndBug> if ( bfq_bfqq_budget_timeout ( bfqq ) ) reason = BFQQE_BUDGET_TIMEOUT ; else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) reason = BFQQE_TOO_IDLE ; else goto schedule_dispatch ; bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ; schedule_dispatch : spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; bfq_schedule_dispatch ( bfqd ) ; }",4,350,-32.3028692974781,-0.09229391227850885
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
<StartBug> static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) <EndBug> { <StartBug> struct bfq_data * bfqd = bfqq -> bfqd ; <EndBug> enum bfqq_expiration reason ; unsigned long flags ; <StartBug> spin_lock_irqsave ( & bfqd -> lock , flags ) ; <EndBug> bfq_clear_bfqq_wait_request ( bfqq ) ; if ( bfqq != bfqd -> in_service_queue ) { spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; return ; <StartBug> } <EndBug> if ( bfq_bfqq_budget_timeout ( bfqq ) ) reason = BFQQE_BUDGET_TIMEOUT ; else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) reason = BFQQE_TOO_IDLE ; else goto schedule_dispatch ; bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ; schedule_dispatch : spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; bfq_schedule_dispatch ( bfqd ) ; }
Fixed code:","
static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) { struct bfq_data * bfqd = bfqq -> bfqd ; enum bfqq_expiration reason ; unsigned long flags ; <StartBug> if ( bfqq == NULL ) { return; } <EndBug> spin_lock_irqsave ( & bfqd -> lock , flags ) ; bfq_clear_bfqq_wait_request ( bfqq ) ; if ( bfqq != bfqd -> in_service_queue ) { spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; return ; } if ( bfq_bfqq_budget_timeout ( bfqq ) ) reason = BFQQE_BUDGET_TIMEOUT ; else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) reason = BFQQE_TOO_IDLE ; else goto schedule_dispatch ; bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ; schedule_dispatch : spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; bfq_schedule_dispatch ( bfqd ) ; }",4,307,-8.90625154217539,-0.029010591342590847
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
<StartBug> static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) <EndBug> { <StartBug> struct bfq_data * bfqd = bfqq -> bfqd ; <EndBug> enum bfqq_expiration reason ; unsigned long flags ; <StartBug> spin_lock_irqsave ( & bfqd -> lock , flags ) ; <EndBug> bfq_clear_bfqq_wait_request ( bfqq ) ; if ( bfqq != bfqd -> in_service_queue ) { spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; return ; <StartBug> } <EndBug> if ( bfq_bfqq_budget_timeout ( bfqq ) ) reason = BFQQE_BUDGET_TIMEOUT ; else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) reason = BFQQE_TOO_IDLE ; else goto schedule_dispatch ; bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ; schedule_dispatch : spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; bfq_schedule_dispatch ( bfqd ) ; }
Fixed code:","
<StartBug> static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) <EndBug> { <StartBug> struct bfq_data * bfqd = bfqq -> bfqd ; <EndBug> enum bfqq_expiration reason ; unsigned long flags ; <StartBug> spin_lock_irqsave ( & bfqd -> lock , flags ) ; <EndBug> bfq_clear_bfqq_wait_request ( bfqq ) ; if ( bfqq != bfqd -> in_service_queue ) { <StartBug> spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; <EndBug> return ; } <StartBug> if ( bfq_bfqq_budget_timeout ( bfqq ) ) reason = BFQQE_BUDGET_TIMEOUT ; else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) reason = BFQQE_TOO_IDLE ; else goto schedule_dispatch ; <EndBug> bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ; schedule_dispatch : spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; bfq_schedule_dispatch ( bfqd ) ; }",4,327,-9.853881873344841,-0.03013419533132979
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
<StartBug> static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) <EndBug> { <StartBug> struct bfq_data * bfqd = bfqq -> bfqd ; <EndBug> enum bfqq_expiration reason ; unsigned long flags ; <StartBug> spin_lock_irqsave ( & bfqd -> lock , flags ) ; <EndBug> bfq_clear_bfqq_wait_request ( bfqq ) ; if ( bfqq != bfqd -> in_service_queue ) { spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; return ; <StartBug> } <EndBug> if ( bfq_bfqq_budget_timeout ( bfqq ) ) reason = BFQQE_BUDGET_TIMEOUT ; else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) reason = BFQQE_TOO_IDLE ; else goto schedule_dispatch ; bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ; schedule_dispatch : spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; bfq_schedule_dispatch ( bfqd ) ; }
Fixed code:","
<StartBug> static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) <EndBug> { <StartBug> struct bfq_data * bfqd = bfqq -> bfqd ; <EndBug> enum bfqq_expiration reason ; unsigned long flags ; <StartBug> spin_lock_irqsave ( & bfqd -> lock , flags ) ; <EndBug> if (bfqq != NULL) { bfq_clear_bfqq_wait_request ( bfqq ) ; if ( bfqq != bfqd -> in_service_queue ) { spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; return ; <StartBug> } <EndBug> if ( bfq_bfqq_budget_timeout ( bfqq ) ) reason = BFQQE_BUDGET_TIMEOUT ; else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) reason = BFQQE_TOO_IDLE ; else goto schedule_dispatch ; bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ; schedule_dispatch : spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; bfq_schedule_dispatch ( bfqd ) ; } }",4,328,-6.8901359254907435,-0.021006511967959583
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
<StartBug> static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) <EndBug> { <StartBug> struct bfq_data * bfqd = bfqq -> bfqd ; <EndBug> enum bfqq_expiration reason ; unsigned long flags ; <StartBug> spin_lock_irqsave ( & bfqd -> lock , flags ) ; <EndBug> bfq_clear_bfqq_wait_request ( bfqq ) ; if ( bfqq != bfqd -> in_service_queue ) { spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; return ; <StartBug> } <EndBug> if ( bfq_bfqq_budget_timeout ( bfqq ) ) reason = BFQQE_BUDGET_TIMEOUT ; else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) reason = BFQQE_TOO_IDLE ; else goto schedule_dispatch ; bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ; schedule_dispatch : spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; bfq_schedule_dispatch ( bfqd ) ; }
Fixed code:","
<StartBug> static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) <EndBug> { <StartBug> struct bfq_data * bfqd = NULL; <EndBug> enum bfqq_expiration reason ; unsigned long flags ; <StartBug> bfqd = bfqq->bfqd; if (bfqd) spin_lock_irqsave ( & bfqd -> lock , flags ) ; else return;<EndBug> bfq_clear_bfqq_wait_request ( bfqq ) ; if ( bfqq != bfqd -> in_service_queue ) { spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; return ; <StartBug> } <EndBug> if ( bfq_bfqq_budget_timeout ( bfqq ) ) reason = BFQQE_BUDGET_TIMEOUT ; else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) reason = BFQQE_TOO_IDLE ; else goto schedule_dispatch ; bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ; schedule_dispatch : spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; bfq_schedule_dispatch ( bfqd ) ; }",4,334,-18.877348885645517,-0.05651900863965724
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
<StartBug> static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) <EndBug> { <StartBug> struct bfq_data * bfqd = bfqq -> bfqd ; <EndBug> enum bfqq_expiration reason ; unsigned long flags ; <StartBug> spin_lock_irqsave ( & bfqd -> lock , flags ) ; <EndBug> bfq_clear_bfqq_wait_request ( bfqq ) ; if ( bfqq != bfqd -> in_service_queue ) { spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; return ; <StartBug> } <EndBug> if ( bfq_bfqq_budget_timeout ( bfqq ) ) reason = BFQQE_BUDGET_TIMEOUT ; else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) reason = BFQQE_TOO_IDLE ; else goto schedule_dispatch ; bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ; schedule_dispatch : spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; bfq_schedule_dispatch ( bfqd ) ; }
Fixed code:","
<StartBug> static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) <EndBug> { <StartBug> struct bfq_data * bfqd = bfqq -> bfqd ; <EndBug> enum bfqq_expiration reason ; unsigned long flags ; <StartBug> spin_lock_irqsave ( & bfqd -> lock , flags ) ; <EndBug> bfq_clear_bfqq_wait_request ( bfqq ) ; if ( bfqq != bfqd -> in_service_queue ) { kfree(bfqq); // Free the bfqq here before returning spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; return ; <StartBug> } <EndBug> if ( bfq_bfqq_budget_timeout ( bfqq ) ) reason = BFQQE_BUDGET_TIMEOUT ; else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) reason = BFQQE_TOO_IDLE ; else goto schedule_dispatch ; bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ; schedule_dispatch : spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; bfq_schedule_dispatch ( bfqd ) ; kfree(bfqq); // Free the bfqq here after use }",4,349,-24.51372789979584,-0.07023990802233765
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
<StartBug> static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) <EndBug> { <StartBug> struct bfq_data * bfqd = bfqq -> bfqd ; <EndBug> enum bfqq_expiration reason ; unsigned long flags ; <StartBug> spin_lock_irqsave ( & bfqd -> lock , flags ) ; <EndBug> bfq_clear_bfqq_wait_request ( bfqq ) ; if ( bfqq != bfqd -> in_service_queue ) { spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; return ; <StartBug> } <EndBug> if ( bfq_bfqq_budget_timeout ( bfqq ) ) reason = BFQQE_BUDGET_TIMEOUT ; else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) reason = BFQQE_TOO_IDLE ; else goto schedule_dispatch ; bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ; schedule_dispatch : spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; bfq_schedule_dispatch ( bfqd ) ; }
Fixed code:","
static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) { 
 struct bfq_data * bfqd = bfqq -> bfqd ; 
 enum bfqq_expiration reason ; unsigned long flags ; 
 spin_lock_irqsave ( & bfqd -> lock , flags ) ;
 
 bfq_clear_bfqq_wait_request ( bfqq ) ; 
 if ( bfqq != bfqd -> in_service_queue ) { 
  spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; 
  return ; 
 }
 
 if ( bfq_bfqq_budget_timeout ( bfqq ) ) reason = BFQQE_BUDGET_TIMEOUT ; 
 else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) reason = BFQQE_TOO_IDLE ; 
 else { 
  bfq_mark_bfqq_just_created ( bfqq ) ; 
  bfq_mark_bfqq_budget_new ( bfqq ) ; 
  goto schedule_dispatch ;
 } 
 
 bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ; 
 
schedule_dispatch : 
 spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; 
 bfq_schedule_dispatch ( bfqd ) ; 
}",4,376,-36.75626362690583,-0.09775602028432401
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
<StartBug> static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) <EndBug> { <StartBug> struct bfq_data * bfqd = bfqq -> bfqd ; <EndBug> enum bfqq_expiration reason ; unsigned long flags ; <StartBug> spin_lock_irqsave ( & bfqd -> lock , flags ) ; <EndBug> bfq_clear_bfqq_wait_request ( bfqq ) ; if ( bfqq != bfqd -> in_service_queue ) { spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; return ; <StartBug> } <EndBug> if ( bfq_bfqq_budget_timeout ( bfqq ) ) reason = BFQQE_BUDGET_TIMEOUT ; else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) reason = BFQQE_TOO_IDLE ; else goto schedule_dispatch ; bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ; schedule_dispatch : spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; bfq_schedule_dispatch ( bfqd ) ; }
Fixed code:","
<StartBug> static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) <EndBug> { <StartBug> struct bfq_data * bfqd = bfqq -> bfqd ; <EndBug> enum bfqq_expiration reason ; unsigned long flags ; <StartBug> spin_lock_irqsave ( & bfqd -> lock , flags ) ; <EndBug> //Add a check to make sure bfqq is still valid if (!bfqq) return; bfq_clear_bfqq_wait_request ( bfqq ) ; if ( bfqq != bfqd -> in_service_queue ) { spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; return ; <StartBug> } <EndBug> if ( bfq_bfqq_budget_timeout ( bfqq ) ) reason = BFQQE_BUDGET_TIMEOUT ; else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) reason = BFQQE_TOO_IDLE ; else goto schedule_dispatch ; bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ; schedule_dispatch : spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; bfq_schedule_dispatch ( bfqd ) ; }",4,339,-20.724550620605136,-0.06113436761240453
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
<StartBug> static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) <EndBug> { <StartBug> struct bfq_data * bfqd = bfqq -> bfqd ; <EndBug> enum bfqq_expiration reason ; unsigned long flags ; <StartBug> spin_lock_irqsave ( & bfqd -> lock , flags ) ; <EndBug> bfq_clear_bfqq_wait_request ( bfqq ) ; if ( bfqq != bfqd -> in_service_queue ) { spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; return ; <StartBug> } <EndBug> if ( bfq_bfqq_budget_timeout ( bfqq ) ) reason = BFQQE_BUDGET_TIMEOUT ; else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) reason = BFQQE_TOO_IDLE ; else goto schedule_dispatch ; bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ; schedule_dispatch : spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; bfq_schedule_dispatch ( bfqd ) ; }
Fixed code:","
<StartBug> static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) <EndBug> { <StartBug> struct bfq_data * bfqd = bfqq -> bfqd ; <EndBug> enum bfqq_expiration reason ; unsigned long flags ; <StartBug> spin_lock_irqsave ( & bfqd -> lock , flags ) ; <EndBug> bfq_clear_bfqq_wait_request ( bfqq ) ; if ( bfqq != bfqd -> in_service_queue ) { spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; return ; <StartBug> kfree(bfqq); } <EndBug> if ( bfq_bfqq_budget_timeout ( bfqq ) ) reason = BFQQE_BUDGET_TIMEOUT ; else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) reason = BFQQE_TOO_IDLE ; else goto schedule_dispatch ; bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ; schedule_dispatch : spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; bfq_schedule_dispatch ( bfqd ) ; }",4,325,-11.027711715546795,-0.033931420663220906
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
<StartBug> static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) <EndBug> { <StartBug> struct bfq_data * bfqd = bfqq -> bfqd ; <EndBug> enum bfqq_expiration reason ; unsigned long flags ; <StartBug> spin_lock_irqsave ( & bfqd -> lock , flags ) ; <EndBug> bfq_clear_bfqq_wait_request ( bfqq ) ; if ( bfqq != bfqd -> in_service_queue ) { spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; return ; <StartBug> } <EndBug> if ( bfq_bfqq_budget_timeout ( bfqq ) ) reason = BFQQE_BUDGET_TIMEOUT ; else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) reason = BFQQE_TOO_IDLE ; else goto schedule_dispatch ; bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ; schedule_dispatch : spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; bfq_schedule_dispatch ( bfqd ) ; }
Fixed code:","
static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) { struct bfq_data * bfqd = bfqq -> bfqd ; enum bfqq_expiration reason ; unsigned long flags ; 

spin_lock_irqsave ( & bfqd -> lock , flags ) ;
if ( bfqq == NULL ) { spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; return ; }

bfq_clear_bfqq_wait_request ( bfqq ) ; if ( bfqq != bfqd -> in_service_queue ) { spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; return ; }

if ( bfq_bfqq_budget_timeout ( bfqq ) ) reason = BFQQE_BUDGET_TIMEOUT ; else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) reason = BFQQE_TOO_IDLE ; else goto schedule_dispatch ; 

bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ;

schedule_dispatch : spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; bfq_schedule_dispatch ( bfqd ) ; }",4,332,-18.550922633601576,-0.05587627299277583
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
<StartBug> static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) <EndBug> { <StartBug> struct bfq_data * bfqd = bfqq -> bfqd ; <EndBug> enum bfqq_expiration reason ; unsigned long flags ; <StartBug> spin_lock_irqsave ( & bfqd -> lock , flags ) ; <EndBug> bfq_clear_bfqq_wait_request ( bfqq ) ; if ( bfqq != bfqd -> in_service_queue ) { spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; return ; <StartBug> } <EndBug> if ( bfq_bfqq_budget_timeout ( bfqq ) ) reason = BFQQE_BUDGET_TIMEOUT ; else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) reason = BFQQE_TOO_IDLE ; else goto schedule_dispatch ; bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ; schedule_dispatch : spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; bfq_schedule_dispatch ( bfqd ) ; }
Fixed code:","
static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) { struct bfq_data * bfqd = bfqq -> bfqd ; 
enum bfqq_expiration reason ; unsigned long flags ; spin_lock_irqsave ( & bfqd -> lock , flags ) ; 
if ( bfqq != NULL && bfqq == bfqd -> in_service_queue ) { bfq_clear_bfqq_wait_request ( bfqq ) ; if ( bfq_bfqq_budget_timeout ( bfqq ) ) reason = BFQQE_BUDGET_TIMEOUT ; else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) reason = BFQQE_TOO_IDLE ; else goto schedule_dispatch ; bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ; schedule_dispatch : spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; bfq_schedule_dispatch ( bfqd ) ; } 
}",4,276,-22.010194501031442,-0.07974708152547624
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
<StartBug> static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) <EndBug> { <StartBug> struct bfq_data * bfqd = bfqq -> bfqd ; <EndBug> enum bfqq_expiration reason ; unsigned long flags ; <StartBug> spin_lock_irqsave ( & bfqd -> lock , flags ) ; <EndBug> bfq_clear_bfqq_wait_request ( bfqq ) ; if ( bfqq != bfqd -> in_service_queue ) { spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; return ; <StartBug> } <EndBug> if ( bfq_bfqq_budget_timeout ( bfqq ) ) reason = BFQQE_BUDGET_TIMEOUT ; else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) reason = BFQQE_TOO_IDLE ; else goto schedule_dispatch ; bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ; schedule_dispatch : spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; bfq_schedule_dispatch ( bfqd ) ; }
Fixed code:","
static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) { 
struct bfq_data * bfqd = bfqq -> bfqd ; 
enum bfqq_expiration reason ; 
unsigned long flags ; 
if ( bfqq != NULL ) { 
spin_lock_irqsave ( & bfqd -> lock , flags ) ; 
bfq_clear_bfqq_wait_request ( bfqq ) ; 
if ( bfqq != bfqd -> in_service_queue ) { 
spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; 
return ; 
} 
if ( bfq_bfqq_budget_timeout ( bfqq ) ) 
reason = BFQQE_BUDGET_TIMEOUT ; 
else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) 
reason = BFQQE_TOO_IDLE ; 
else goto schedule_dispatch ; 
bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ; 
schedule_dispatch : spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; 
bfq_schedule_dispatch ( bfqd ) ; 
} 
}",4,335,-15.219657887540583,-0.04543181458967338
"The Original Code is vulnerable to CWE-416: Use After Free. Fix the code between <StartBug> and <EndBug> to fix the vulnerability.
Original Code:
<StartBug> static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) <EndBug> { <StartBug> struct bfq_data * bfqd = bfqq -> bfqd ; <EndBug> enum bfqq_expiration reason ; unsigned long flags ; <StartBug> spin_lock_irqsave ( & bfqd -> lock , flags ) ; <EndBug> bfq_clear_bfqq_wait_request ( bfqq ) ; if ( bfqq != bfqd -> in_service_queue ) { spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; return ; <StartBug> } <EndBug> if ( bfq_bfqq_budget_timeout ( bfqq ) ) reason = BFQQE_BUDGET_TIMEOUT ; else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) reason = BFQQE_TOO_IDLE ; else goto schedule_dispatch ; bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ; schedule_dispatch : spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; bfq_schedule_dispatch ( bfqd ) ; }
Fixed code:"," 
<StartBug> static void bfq_idle_slice_timer_body ( struct bfq_queue * bfqq ) <EndBug> { <StartBug> struct bfq_data * bfqd ; <EndBug> enum bfqq_expiration reason ; unsigned long flags ; <StartBug> if (bfqq == NULL) { 
	return; 
} 
bfqd = bfqq -> bfqd ; <EndBug> spin_lock_irqsave ( & bfqd -> lock , flags ) ; <EndBug> bfq_clear_bfqq_wait_request ( bfqq ) ; if ( bfqq != bfqd -> in_service_queue ) { spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; return ; <StartBug> } <EndBug> if ( bfq_bfqq_budget_timeout ( bfqq ) ) reason = BFQQE_BUDGET_TIMEOUT ; else if ( bfqq -> queued [ 0 ] == 0 && bfqq -> queued [ 1 ] == 0 ) reason = BFQQE_TOO_IDLE ; else goto schedule_dispatch ; bfq_bfqq_expire ( bfqd , bfqq , true , reason ) ; schedule_dispatch : spin_unlock_irqrestore ( & bfqd -> lock , flags ) ; bfq_schedule_dispatch ( bfqd ) ; }",4,346,-18.136294406677717,-0.05241703585745005
